 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20170117        0.157135E+01        0.157135E+01        0.155777E+01        0.584043E+00        0.210952E+00        0.762780E+00        0.000000E+00        0.217985E-04        0.134244E-01        0.441935E-02        0.900505E-02        0.132489E-03        0.522060E-04        0.194935E-04        0.607893E-04       -0.197147E-16        0.412121E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170118        0.157104E+01        0.157104E+01        0.155738E+01        0.584013E+00        0.210563E+00        0.762802E+00        0.000000E+00        0.223516E-04        0.135060E-01        0.433024E-02        0.917577E-02        0.131949E-03        0.520303E-04        0.193773E-04        0.605417E-04       -0.340069E-16        0.412165E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170119        0.157074E+01        0.157074E+01        0.155698E+01        0.583983E+00        0.210169E+00        0.762824E+00        0.432709E-08        0.223039E-04        0.136079E-01        0.426876E-02        0.933919E-02        0.131038E-03        0.517054E-04        0.192090E-04        0.601235E-04       -0.282665E-16        0.412207E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170120        0.157044E+01        0.157044E+01        0.155656E+01        0.583953E+00        0.209763E+00        0.762848E+00        0.841887E-06        0.252166E-04        0.137181E-01        0.422451E-02        0.949359E-02        0.129703E-03        0.512109E-04        0.189812E-04        0.595112E-04        0.720318E-17        0.412249E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170121        0.157013E+01        0.157013E+01        0.155615E+01        0.583922E+00        0.209351E+00        0.762871E+00        0.242016E-05        0.247701E-04        0.138311E-01        0.418977E-02        0.964138E-02        0.128123E-03        0.506176E-04        0.187195E-04        0.587863E-04       -0.239471E-16        0.412292E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170122        0.156983E+01        0.156983E+01        0.155574E+01        0.583893E+00        0.208946E+00        0.762894E+00        0.415151E-05        0.251330E-04        0.139426E-01        0.415523E-02        0.978732E-02        0.126560E-03        0.500296E-04        0.184613E-04        0.580689E-04       -0.676210E-16        0.412334E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170123        0.156953E+01        0.156953E+01        0.155533E+01        0.583864E+00        0.208545E+00        0.762917E+00        0.616439E-05        0.253271E-04        0.140534E-01        0.412297E-02        0.993045E-02        0.124964E-03        0.494278E-04        0.181997E-04        0.573369E-04        0.459074E-17        0.412375E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170124        0.156925E+01        0.156925E+01        0.155494E+01        0.583835E+00        0.208159E+00        0.762939E+00        0.787899E-05        0.234444E-04        0.141610E-01        0.408603E-02        0.100750E-01        0.123562E-03        0.489018E-04        0.179666E-04        0.566932E-04       -0.372718E-16        0.412416E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170125        0.156900E+01        0.156900E+01        0.155459E+01        0.583810E+00        0.207812E+00        0.762959E+00        0.887024E-05        0.233120E-04        0.142662E-01        0.404157E-02        0.102246E-01        0.122541E-03        0.485270E-04        0.177890E-04        0.562248E-04        0.715574E-16        0.412456E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170126        0.156879E+01        0.156879E+01        0.155427E+01        0.583789E+00        0.207495E+00        0.762978E+00        0.957866E-05        0.230806E-04        0.143715E-01        0.399506E-02        0.103765E-01        0.121714E-03        0.482283E-04        0.176400E-04        0.558453E-04        0.783200E-16        0.412497E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170127        0.156858E+01        0.156858E+01        0.155396E+01        0.583767E+00        0.207183E+00        0.762997E+00        0.104682E-04        0.233430E-04        0.144756E-01        0.394914E-02        0.105265E-01        0.120843E-03        0.479110E-04        0.174860E-04        0.554458E-04        0.641696E-16        0.412537E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170128        0.156837E+01        0.156837E+01        0.155365E+01        0.583746E+00        0.206872E+00        0.763016E+00        0.117185E-04        0.238588E-04        0.145795E-01        0.390631E-02        0.106732E-01        0.119857E-03        0.475465E-04        0.173168E-04        0.549933E-04        0.545568E-16        0.412577E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170129        0.156817E+01        0.156817E+01        0.155334E+01        0.583725E+00        0.206569E+00        0.763034E+00        0.130604E-04        0.231935E-04        0.146822E-01        0.386356E-02        0.108186E-01        0.118871E-03        0.471814E-04        0.171488E-04        0.545412E-04        0.700203E-16        0.412617E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170130        0.156797E+01        0.156797E+01        0.155304E+01        0.583705E+00        0.206273E+00        0.763052E+00        0.144507E-04        0.234662E-04        0.147830E-01        0.382001E-02        0.109630E-01        0.117896E-03        0.468191E-04        0.169832E-04        0.540937E-04        0.780904E-16        0.412656E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170131        0.156778E+01        0.156778E+01        0.155276E+01        0.583685E+00        0.205985E+00        0.763070E+00        0.158247E-04        0.226577E-04        0.148821E-01        0.377530E-02        0.111068E-01        0.116960E-03        0.464716E-04        0.168241E-04        0.536642E-04        0.641349E-16        0.412694E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170201        0.156759E+01        0.156759E+01        0.155248E+01        0.583665E+00        0.205705E+00        0.763087E+00        0.172132E-04        0.229595E-04        0.149791E-01        0.372943E-02        0.112497E-01        0.116040E-03        0.461295E-04        0.166683E-04        0.532420E-04        0.579691E-16        0.412731E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170202        0.156743E+01        0.156743E+01        0.155222E+01        0.583648E+00        0.205443E+00        0.763103E+00        0.185929E-04        0.231667E-04        0.150770E-01        0.368463E-02        0.113923E-01        0.115178E-03        0.458098E-04        0.165217E-04        0.528467E-04        0.188871E-16        0.412769E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170203        0.156728E+01        0.156728E+01        0.155197E+01        0.583633E+00        0.205201E+00        0.763119E+00        0.198172E-04        0.228631E-04        0.151749E-01        0.363904E-02        0.115358E-01        0.114426E-03        0.455328E-04        0.163914E-04        0.525014E-04        0.177359E-16        0.412808E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170204        0.156714E+01        0.156714E+01        0.155174E+01        0.583618E+00        0.204964E+00        0.763134E+00        0.211253E-04        0.230262E-04        0.152714E-01        0.359341E-02        0.116780E-01        0.113654E-03        0.452473E-04        0.162595E-04        0.521475E-04        0.476037E-16        0.412845E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170205        0.156701E+01        0.156701E+01        0.155151E+01        0.583603E+00        0.204733E+00        0.763149E+00        0.224660E-04        0.225960E-04        0.153667E-01        0.354739E-02        0.118193E-01        0.112886E-03        0.449622E-04        0.161289E-04        0.517950E-04        0.209221E-16        0.412883E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170206        0.156688E+01        0.156688E+01        0.155128E+01        0.583589E+00        0.204508E+00        0.763164E+00        0.239013E-04        0.229009E-04        0.154605E-01        0.350143E-02        0.119591E-01        0.112091E-03        0.446654E-04        0.159954E-04        0.514301E-04        0.190602E-16        0.412919E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170207        0.156675E+01        0.156675E+01        0.155107E+01        0.583575E+00        0.204288E+00        0.763179E+00        0.254762E-04        0.226961E-04        0.155535E-01        0.345632E-02        0.120971E-01        0.111256E-03        0.443516E-04        0.158571E-04        0.510469E-04        0.145466E-16        0.412955E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170208        0.156663E+01        0.156663E+01        0.155086E+01        0.583562E+00        0.204075E+00        0.763193E+00        0.269979E-04        0.223378E-04        0.156446E-01        0.340993E-02        0.122347E-01        0.110451E-03        0.440495E-04        0.157239E-04        0.506779E-04        0.473828E-16        0.412991E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170209        0.156652E+01        0.156652E+01        0.155065E+01        0.583549E+00        0.203871E+00        0.763206E+00        0.283822E-04        0.218394E-04        0.157337E-01        0.336133E-02        0.123723E-01        0.109707E-03        0.437705E-04        0.156000E-04        0.503363E-04        0.208564E-17        0.413027E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170210        0.156641E+01        0.156641E+01        0.155046E+01        0.583536E+00        0.203675E+00        0.763219E+00        0.298119E-04        0.222270E-04        0.158216E-01        0.331266E-02        0.125089E-01        0.108953E-03        0.434871E-04        0.154755E-04        0.499904E-04       -0.396814E-16        0.413061E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170211        0.156631E+01        0.156631E+01        0.155027E+01        0.583525E+00        0.203481E+00        0.763233E+00        0.316652E-04        0.230276E-04        0.159098E-01        0.326803E-02        0.126418E-01        0.108056E-03        0.431453E-04        0.153317E-04        0.495787E-04        0.921866E-17        0.413096E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170212        0.156621E+01        0.156621E+01        0.155008E+01        0.583513E+00        0.203291E+00        0.763246E+00        0.337249E-04        0.226491E-04        0.159977E-01        0.322528E-02        0.127724E-01        0.107099E-03        0.427790E-04        0.151803E-04        0.491398E-04       -0.211224E-16        0.413131E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170213        0.156611E+01        0.156611E+01        0.154990E+01        0.583501E+00        0.203101E+00        0.763259E+00        0.362718E-04        0.243068E-04        0.160855E-01        0.318654E-02        0.128989E-01        0.105990E-03        0.423509E-04        0.150083E-04        0.486310E-04       -0.193538E-16        0.413165E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170214        0.156601E+01        0.156601E+01        0.154971E+01        0.583490E+00        0.202908E+00        0.763272E+00        0.395776E-04        0.249696E-04        0.161748E-01        0.315488E-02        0.130199E-01        0.104670E-03        0.418371E-04        0.148075E-04        0.480251E-04       -0.468220E-17        0.413199E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170215        0.156592E+01        0.156592E+01        0.154952E+01        0.583479E+00        0.202715E+00        0.763286E+00        0.433625E-04        0.257790E-04        0.162645E-01        0.312742E-02        0.131371E-01        0.103243E-03        0.412802E-04        0.145924E-04        0.473707E-04        0.390454E-17        0.413234E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170216        0.156582E+01        0.156582E+01        0.154934E+01        0.583469E+00        0.202526E+00        0.763299E+00        0.472145E-04        0.252061E-04        0.163536E-01        0.310106E-02        0.132526E-01        0.101839E-03        0.407315E-04        0.143811E-04        0.467262E-04       -0.136168E-16        0.413268E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
