 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201507        0.120632E-03        0.163477E-03        0.114434E-04        0.604864E-04        0.915472E-04        0.202439E-05        0.270504E-04        0.182188E-05        0.243444E-04        0.202515E-06        0.270606E-05        0.140457E-05        0.140457E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.119731E-03        0.231619E-08        0.212252E-06        0.968781E-07        0.262091E-06        0.573537E-06        0.219896E-06        0.963838E-07        0.268152E-06        0.206798E-08        0.248216E-09        0.233199E-06        0.118066E-05        0.120632E-03        0.120632E-03        0.116744E-03        0.388821E-05        0.000000E+00        0.385632E-05        0.318916E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201508        0.118929E-03        0.147390E-03        0.103173E-04        0.545342E-04        0.825383E-04        0.204222E-05        0.331017E-04        0.183793E-05        0.297903E-04        0.204299E-06        0.331142E-05        0.145930E-05        0.145930E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.116254E-03        0.330159E-09        0.219738E-06        0.107875E-06        0.277761E-06        0.605704E-06        0.216329E-06        0.103493E-06        0.271155E-06        0.294777E-09        0.353816E-10        0.316878E-07        0.399681E-05        0.118929E-03        0.118929E-03        0.114739E-03        0.418964E-05        0.000000E+00        0.415968E-05        0.299564E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201509        0.136786E-03        0.163211E-03        0.114248E-04        0.603881E-04        0.913982E-04        0.218483E-05        0.409502E-04        0.196627E-05        0.368536E-04        0.218566E-06        0.409656E-05        0.161069E-05        0.161069E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.132459E-03        0.575020E-10        0.225410E-06        0.114527E-06        0.288210E-06        0.628205E-06        0.223186E-06        0.111782E-06        0.283997E-06        0.513398E-10        0.616223E-11        0.505185E-08        0.641423E-05        0.136786E-03        0.136786E-03        0.131445E-03        0.534124E-05        0.000000E+00        0.531523E-05        0.260103E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201510        0.766084E-04        0.490253E-04        0.343177E-05        0.181393E-04        0.274542E-04        0.229875E-05        0.470587E-04        0.206879E-05        0.423511E-04        0.229962E-06        0.470764E-05        0.175477E-05        0.175477E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.742829E-04        0.177672E-09        0.218789E-06        0.109595E-06        0.278415E-06        0.606976E-06        0.223667E-06        0.113478E-06        0.285843E-06        0.158631E-09        0.190403E-10        0.138188E-07        0.292031E-05        0.766084E-04        0.766084E-04        0.730887E-04        0.351972E-05        0.000000E+00        0.349755E-05        0.221774E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201511        0.546138E-04        0.147355E-04        0.103149E-05        0.545215E-05        0.825191E-05        0.235212E-05        0.465400E-04        0.211682E-05        0.418843E-04        0.235301E-06        0.465575E-05        0.185364E-05        0.185364E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.547084E-04        0.158438E-09        0.214416E-06        0.972543E-07        0.264245E-06        0.576074E-06        0.213238E-06        0.100728E-06        0.266190E-06        0.141459E-09        0.169791E-10        0.111975E-07        0.232659E-05        0.546138E-04        0.546138E-04        0.514859E-04        0.312783E-05        0.000000E+00        0.310740E-05        0.204269E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201512        0.489687E-04        0.776667E-05        0.543667E-06        0.287367E-05        0.434933E-05        0.258501E-05        0.427666E-04        0.232641E-05        0.384884E-04        0.258598E-06        0.427827E-05        0.202112E-05        0.202112E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.477857E-04        0.192543E-10        0.231261E-06        0.926307E-07        0.274606E-06        0.598517E-06        0.226892E-06        0.953678E-07        0.273223E-06        0.171909E-10        0.206340E-11        0.115171E-08        0.234325E-05        0.489687E-04        0.489687E-04        0.458027E-04        0.316600E-05        0.000000E+00        0.314746E-05        0.185379E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201601        0.417207E-04        0.540054E-05        0.378038E-06        0.199820E-05        0.302430E-05        0.270517E-05        0.355508E-04        0.243455E-05        0.319944E-04        0.270619E-06        0.355642E-05        0.206876E-05        0.206876E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.401226E-04        0.104317E-09        0.238493E-06        0.835884E-07        0.273071E-06        0.595256E-06        0.234701E-06        0.865164E-07        0.272339E-06        0.931375E-10        0.111791E-10        0.622263E-08        0.164869E-05        0.417207E-04        0.417207E-04        0.389132E-04        0.280747E-05        0.000000E+00        0.279051E-05        0.169516E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201602        0.359063E-04        0.105879E-04        0.741155E-06        0.391753E-05        0.592924E-05        0.266081E-05        0.257499E-04        0.239463E-05        0.231739E-04        0.266181E-06        0.257596E-05        0.191607E-05        0.191607E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.340208E-04        0.241241E-09        0.246258E-06        0.777335E-07        0.274690E-06        0.598923E-06        0.244020E-06        0.801764E-07        0.274865E-06        0.215388E-09        0.258527E-10        0.166122E-07        0.101640E-05        0.359063E-04        0.359063E-04        0.338167E-04        0.208969E-05        0.000000E+00        0.207371E-05        0.159770E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201603        0.355914E-04        0.216951E-04        0.151866E-05        0.802720E-05        0.121493E-04        0.253023E-05        0.197425E-04        0.227711E-05        0.177675E-04        0.253118E-06        0.197499E-05        0.174946E-05        0.174946E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.345084E-04        0.216998E-09        0.237937E-06        0.699619E-07        0.261046E-06        0.569162E-06        0.240262E-06        0.726180E-07        0.265270E-06        0.193744E-09        0.232547E-10        0.162542E-07        0.947785E-06        0.355914E-04        0.355914E-04        0.337770E-04        0.181438E-05        0.000000E+00        0.179909E-05        0.152925E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201604        0.716169E-04        0.896801E-04        0.627761E-05        0.331816E-04        0.502208E-04        0.246378E-05        0.171823E-04        0.221731E-05        0.154634E-04        0.246471E-06        0.171887E-05        0.164557E-05        0.164557E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.700131E-04        0.449576E-10        0.244656E-06        0.715085E-07        0.268054E-06        0.584263E-06        0.241577E-06        0.702860E-07        0.264408E-06        0.401396E-10        0.481789E-11        0.355898E-08        0.214610E-05        0.716169E-04        0.716169E-04        0.684134E-04        0.320345E-05        0.000000E+00        0.318922E-05        0.142336E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201605        0.137457E-03        0.197593E-03        0.138315E-04        0.731094E-04        0.110652E-03        0.253083E-05        0.212824E-04        0.227765E-05        0.191533E-04        0.253178E-06        0.212904E-05        0.167521E-05        0.167521E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.134348E-03        0.190035E-10        0.252180E-06        0.855043E-07        0.286300E-06        0.624004E-06        0.251567E-06        0.804058E-07        0.281457E-06        0.169670E-10        0.203652E-11        0.151472E-08        0.332699E-05        0.137457E-03        0.137457E-03        0.131792E-03        0.566541E-05        0.000000E+00        0.565344E-05        0.119733E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201606        0.130844E-03        0.181191E-03        0.126834E-04        0.670407E-04        0.101467E-03        0.234942E-05        0.243908E-04        0.211439E-05        0.219508E-04        0.235030E-06        0.244000E-05        0.154619E-05        0.154619E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.127680E-03        0.141151E-10        0.231616E-06        0.911901E-07        0.273685E-06        0.596505E-06        0.238745E-06        0.890296E-07        0.277898E-06        0.126024E-10        0.151265E-11        0.129971E-08        0.251694E-05        0.130844E-03        0.130844E-03        0.126252E-03        0.459201E-05        0.000000E+00        0.458224E-05        0.976729E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201607        0.131955E-03        0.180494E-03        0.126346E-04        0.667828E-04        0.101077E-03        0.218831E-05        0.279346E-04        0.196939E-05        0.251401E-04        0.218913E-06        0.279451E-05        0.145129E-05        0.145129E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.130244E-03        0.107536E-10        0.217611E-06        0.967733E-07        0.266545E-06        0.580940E-06        0.222961E-06        0.947437E-07        0.269361E-06        0.960119E-11        0.115242E-11        0.105770E-08        0.207832E-05        0.131955E-03        0.131955E-03        0.127657E-03        0.429866E-05        0.000000E+00        0.429069E-05        0.796991E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201608        0.100275E-03        0.119560E-03        0.836918E-05        0.442371E-04        0.669534E-04        0.210232E-05        0.316540E-04        0.189201E-05        0.284874E-04        0.210311E-06        0.316659E-05        0.142517E-05        0.142517E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.994075E-04        0.869193E-11        0.207777E-06        0.987708E-07        0.259902E-06        0.566459E-06        0.211055E-06        0.981552E-07        0.262158E-06        0.776045E-11        0.931474E-12        0.867605E-09        0.136991E-05        0.100275E-03        0.100275E-03        0.969562E-04        0.331880E-05        0.000000E+00        0.331217E-05        0.662245E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201609        0.100313E-03        0.115721E-03        0.810047E-05        0.428168E-04        0.648038E-04        0.206417E-05        0.353467E-04        0.185768E-05        0.318107E-04        0.206495E-06        0.353600E-05        0.147728E-05        0.147728E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.100504E-03        0.346662E-11        0.207292E-06        0.100067E-06        0.260589E-06        0.567952E-06        0.207545E-06        0.994782E-07        0.260304E-06        0.309511E-11        0.371502E-12        0.324757E-09        0.122572E-05        0.100313E-03        0.100313E-03        0.966913E-04        0.362213E-05        0.000000E+00        0.361646E-05        0.566813E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201610        0.713534E-04        0.600269E-04        0.420188E-05        0.222100E-04        0.336150E-04        0.217954E-05        0.375716E-04        0.196150E-05        0.338131E-04        0.218036E-06        0.375858E-05        0.154287E-05        0.154287E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.715325E-04        0.456430E-09        0.205681E-06        0.974410E-07        0.256997E-06        0.560576E-06        0.206781E-06        0.989832E-07        0.259237E-06        0.407516E-09        0.489135E-10        0.393207E-07        0.555654E-06        0.713534E-04        0.713534E-04        0.684918E-04        0.286165E-05        0.000000E+00        0.285670E-05        0.495627E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201611        0.512581E-04        0.221089E-04        0.154762E-05        0.818028E-05        0.123810E-04        0.229656E-05        0.408323E-04        0.206682E-05        0.367475E-04        0.229743E-06        0.408477E-05        0.169559E-05        0.169559E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.534390E-04        0.176988E-09        0.203256E-06        0.901254E-07        0.248738E-06        0.542297E-06        0.202838E-06        0.925398E-07        0.250431E-06        0.158021E-09        0.189670E-10        0.137856E-07        0.502840E-06        0.512581E-04        0.512581E-04        0.486019E-04        0.265622E-05        0.000000E+00        0.265155E-05        0.466992E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201612        0.413899E-04        0.567527E-05        0.397269E-06        0.209985E-05        0.317815E-05        0.240798E-05        0.398023E-04        0.216710E-05        0.358206E-04        0.240889E-06        0.398173E-05        0.181121E-05        0.181121E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.435907E-04        0.450486E-07        0.209419E-06        0.832542E-07        0.248138E-06        0.585860E-06        0.208991E-06        0.867528E-07        0.250742E-06        0.402209E-07        0.482765E-08        0.274880E-05        0.146821E-06        0.413899E-04        0.413899E-04        0.386573E-04        0.273263E-05        0.000000E+00        0.272787E-05        0.475575E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201701        0.194610E-04        0.501129E-05        0.350790E-06        0.185418E-05        0.280632E-05        0.167417E-05        0.204824E-04        0.150669E-05        0.184334E-04        0.167480E-06        0.204901E-05        0.113898E-05        0.113898E-05        0.633998E-08        0.284201E-07        0.220802E-07        0.244303E-04        0.990891E-07        0.166024E-06        0.602609E-07        0.191852E-06        0.517226E-06        0.182860E-06        0.687468E-07        0.213321E-06        0.884701E-07        0.106189E-07        0.666072E-05        0.484759E-11        0.194610E-04        0.194610E-04        0.183081E-04        0.115291E-05        0.000000E+00        0.114380E-05        0.910901E-08        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201702        0.141410E-04        0.106613E-04        0.746292E-06        0.394469E-05        0.597033E-05        0.115516E-05        0.112356E-04        0.103960E-05        0.101116E-04        0.115559E-06        0.112398E-05        0.714707E-06        0.714707E-06        0.877938E-07        0.184767E-06        0.969728E-07        0.181586E-04        0.692659E-07        0.130144E-06        0.453039E-07        0.148750E-06        0.393464E-06        0.145321E-06        0.515071E-07        0.166877E-06        0.618430E-07        0.742291E-08        0.522822E-05        0.490672E-12        0.141410E-04        0.141410E-04        0.134053E-04        0.735689E-06        0.000000E+00        0.722175E-06        0.135140E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
