 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20170510        0.400000E+00        0.444502E+00        0.000000E+00        0.000000E+00        0.107043E+03        0.107043E+02        0.107043E+04        0.250000E+01        0.600000E+01        0.627852E-02        0.364107E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.553089E-01        0.400007E-01        0.216765E-02        0.847494E-03        0.211748E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.216765E-02        0.520826E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.556171E-01        0.000000E+00        0.107043E-03        0.107043E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170511        0.400000E+00        0.445665E+00        0.000000E+00        0.000000E+00        0.107399E+03        0.107399E+02        0.107399E+04        0.250000E+01        0.600000E+01        0.629244E-02        0.364309E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.555974E-01        0.400007E-01        0.217245E-02        0.850313E-03        0.211648E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.217245E-02        0.521980E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.559073E-01        0.000000E+00        0.107399E-03        0.107399E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170512        0.400000E+00        0.447562E+00        0.000000E+00        0.000000E+00        0.107980E+03        0.107980E+02        0.107980E+04        0.250000E+01        0.600000E+01        0.631510E-02        0.364636E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.560692E-01        0.400007E-01        0.218028E-02        0.854911E-03        0.211487E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.218028E-02        0.523860E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.563816E-01        0.000000E+00        0.107980E-03        0.107980E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170513        0.400000E+00        0.454785E+00        0.000000E+00        0.000000E+00        0.110193E+03        0.110193E+02        0.110193E+04        0.250000E+01        0.600000E+01        0.640108E-02        0.365871E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.578796E-01        0.400007E-01        0.220996E-02        0.872430E-03        0.210879E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.220996E-02        0.530993E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.582022E-01        0.000000E+00        0.110193E-03        0.110193E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170514        0.400000E+00        0.463787E+00        0.000000E+00        0.000000E+00        0.112954E+03        0.112954E+02        0.112954E+04        0.250000E+01        0.600000E+01        0.650757E-02        0.367383E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.601677E-01        0.400007E-01        0.224672E-02        0.894290E-03        0.210134E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.224672E-02        0.539826E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.605030E-01        0.000000E+00        0.112954E-03        0.112954E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170515        0.400000E+00        0.469581E+00        0.000000E+00        0.000000E+00        0.114732E+03        0.114732E+02        0.114732E+04        0.250000E+01        0.600000E+01        0.657569E-02        0.368341E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.616584E-01        0.400007E-01        0.227024E-02        0.908369E-03        0.209662E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.227024E-02        0.545477E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.620020E-01        0.000000E+00        0.114732E-03        0.114732E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170516        0.400000E+00        0.473278E+00        0.000000E+00        0.000000E+00        0.115867E+03        0.115867E+02        0.115867E+04        0.250000E+01        0.600000E+01        0.661899E-02        0.368946E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.626169E-01        0.400007E-01        0.228519E-02        0.917357E-03        0.209365E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.228519E-02        0.549069E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.629658E-01        0.000000E+00        0.115867E-03        0.115867E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170517        0.400000E+00        0.473123E+00        0.000000E+00        0.000000E+00        0.115820E+03        0.115820E+02        0.115820E+04        0.250000E+01        0.600000E+01        0.661719E-02        0.368921E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.625767E-01        0.400007E-01        0.228457E-02        0.916981E-03        0.209377E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.228457E-02        0.548919E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.629254E-01        0.000000E+00        0.115820E-03        0.115820E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170518        0.400000E+00        0.474206E+00        0.000000E+00        0.000000E+00        0.116153E+03        0.116153E+02        0.116153E+04        0.250000E+01        0.600000E+01        0.662985E-02        0.369097E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.628585E-01        0.400007E-01        0.228894E-02        0.919615E-03        0.209290E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.228894E-02        0.549970E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.632088E-01        0.000000E+00        0.116153E-03        0.116153E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170519        0.400000E+00        0.475137E+00        0.000000E+00        0.000000E+00        0.116438E+03        0.116438E+02        0.116438E+04        0.250000E+01        0.600000E+01        0.664073E-02        0.369248E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.631011E-01        0.400007E-01        0.229270E-02        0.921878E-03        0.209216E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.229270E-02        0.550872E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.634527E-01        0.000000E+00        0.116438E-03        0.116438E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170520        0.400000E+00        0.476847E+00        0.000000E+00        0.000000E+00        0.116964E+03        0.116964E+02        0.116964E+04        0.250000E+01        0.600000E+01        0.666069E-02        0.369526E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.635478E-01        0.400007E-01        0.229959E-02        0.926039E-03        0.209079E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.229959E-02        0.552528E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.639020E-01        0.000000E+00        0.116964E-03        0.116964E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170521        0.400000E+00        0.480444E+00        0.000000E+00        0.000000E+00        0.118069E+03        0.118069E+02        0.118069E+04        0.250000E+01        0.600000E+01        0.670259E-02        0.370105E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.644912E-01        0.400007E-01        0.231405E-02        0.934791E-03        0.208794E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.231405E-02        0.556004E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.648506E-01        0.000000E+00        0.118069E-03        0.118069E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170522        0.400000E+00        0.483120E+00        0.000000E+00        0.000000E+00        0.118892E+03        0.118892E+02        0.118892E+04        0.250000E+01        0.600000E+01        0.673369E-02        0.370534E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.651965E-01        0.400007E-01        0.232479E-02        0.941303E-03        0.208583E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.232479E-02        0.558583E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.655598E-01        0.000000E+00        0.118892E-03        0.118892E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170523        0.400000E+00        0.482489E+00        0.000000E+00        0.000000E+00        0.118698E+03        0.118698E+02        0.118698E+04        0.250000E+01        0.600000E+01        0.672636E-02        0.370433E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.650299E-01        0.400007E-01        0.232226E-02        0.939767E-03        0.208632E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.232226E-02        0.557975E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.653923E-01        0.000000E+00        0.118698E-03        0.118698E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170524        0.400000E+00        0.483278E+00        0.000000E+00        0.000000E+00        0.118940E+03        0.118940E+02        0.118940E+04        0.250000E+01        0.600000E+01        0.673552E-02        0.370559E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.652382E-01        0.400007E-01        0.232542E-02        0.941688E-03        0.208570E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.232542E-02        0.558735E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.656018E-01        0.000000E+00        0.118940E-03        0.118940E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170525        0.400000E+00        0.484701E+00        0.000000E+00        0.000000E+00        0.119378E+03        0.119378E+02        0.119378E+04        0.250000E+01        0.600000E+01        0.675203E-02        0.370786E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.656146E-01        0.400007E-01        0.233112E-02        0.945152E-03        0.208459E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.233112E-02        0.560105E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.659803E-01        0.000000E+00        0.119378E-03        0.119378E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170526        0.400000E+00        0.486605E+00        0.000000E+00        0.000000E+00        0.119964E+03        0.119964E+02        0.119964E+04        0.250000E+01        0.600000E+01        0.677409E-02        0.371088E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.661195E-01        0.400007E-01        0.233874E-02        0.949788E-03        0.208310E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.233874E-02        0.561935E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.664880E-01        0.000000E+00        0.119964E-03        0.119964E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170527        0.400000E+00        0.483910E+00        0.000000E+00        0.000000E+00        0.119135E+03        0.119135E+02        0.119135E+04        0.250000E+01        0.600000E+01        0.674285E-02        0.370660E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.654053E-01        0.400007E-01        0.232795E-02        0.943226E-03        0.208521E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.232795E-02        0.559344E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.657697E-01        0.000000E+00        0.119135E-03        0.119135E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170528        0.400000E+00        0.485652E+00        0.000000E+00        0.000000E+00        0.119671E+03        0.119671E+02        0.119671E+04        0.250000E+01        0.600000E+01        0.676305E-02        0.370937E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.658666E-01        0.400007E-01        0.233493E-02        0.947467E-03        0.208384E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.233493E-02        0.561019E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.662337E-01        0.000000E+00        0.119671E-03        0.119671E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170529        0.400000E+00        0.483751E+00        0.000000E+00        0.000000E+00        0.119086E+03        0.119086E+02        0.119086E+04        0.250000E+01        0.600000E+01        0.674102E-02        0.370635E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.653635E-01        0.400007E-01        0.232732E-02        0.942841E-03        0.208533E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.232732E-02        0.559191E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.657277E-01        0.000000E+00        0.119086E-03        0.119086E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170530        0.400000E+00        0.492040E+00        0.000000E+00        0.000000E+00        0.121636E+03        0.121636E+02        0.121636E+04        0.250000E+01        0.600000E+01        0.683688E-02        0.371945E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.675689E-01        0.400007E-01        0.236042E-02        0.963025E-03        0.207888E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.236042E-02        0.567144E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.679455E-01        0.000000E+00        0.121636E-03        0.121636E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170531        0.400000E+00        0.500471E+00        0.000000E+00        0.000000E+00        0.124230E+03        0.124230E+02        0.124230E+04        0.250000E+01        0.600000E+01        0.693377E-02        0.373256E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.698407E-01        0.400007E-01        0.239387E-02        0.983569E-03        0.207242E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.239387E-02        0.575181E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.702299E-01        0.000000E+00        0.124230E-03        0.124230E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170601        0.400000E+00        0.500144E+00        0.000000E+00        0.000000E+00        0.124130E+03        0.124130E+02        0.124130E+04        0.250000E+01        0.600000E+01        0.693003E-02        0.373206E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.697521E-01        0.400007E-01        0.239258E-02        0.982772E-03        0.207267E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.239258E-02        0.574870E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.701408E-01        0.000000E+00        0.124130E-03        0.124130E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170602        0.400000E+00        0.503094E+00        0.000000E+00        0.000000E+00        0.125038E+03        0.125038E+02        0.125038E+04        0.250000E+01        0.600000E+01        0.696379E-02        0.373660E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.705533E-01        0.400007E-01        0.240423E-02        0.989963E-03        0.207044E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.240423E-02        0.577671E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.709465E-01        0.000000E+00        0.125038E-03        0.125038E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170603        0.400000E+00        0.513388E+00        0.000000E+00        0.000000E+00        0.128209E+03        0.128209E+02        0.128209E+04        0.250000E+01        0.600000E+01        0.708104E-02        0.375223E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.733766E-01        0.400007E-01        0.244471E-02        0.101507E-02        0.206274E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.244471E-02        0.587397E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.737855E-01        0.000000E+00        0.128209E-03        0.128209E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170604        0.400000E+00        0.516585E+00        0.000000E+00        0.000000E+00        0.129194E+03        0.129194E+02        0.129194E+04        0.250000E+01        0.600000E+01        0.711726E-02        0.375701E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.742618E-01        0.400007E-01        0.245722E-02        0.102287E-02        0.206038E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.245722E-02        0.590402E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.746756E-01        0.000000E+00        0.129194E-03        0.129194E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170605        0.400000E+00        0.505235E+00        0.000000E+00        0.000000E+00        0.125697E+03        0.125697E+02        0.125697E+04        0.250000E+01        0.600000E+01        0.698825E-02        0.373987E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.711371E-01        0.400007E-01        0.241268E-02        0.995184E-03        0.206882E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.241268E-02        0.579700E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.715336E-01        0.000000E+00        0.125697E-03        0.125697E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170606        0.400000E+00        0.497536E+00        0.000000E+00        0.000000E+00        0.123327E+03        0.123327E+02        0.123327E+04        0.250000E+01        0.600000E+01        0.690012E-02        0.372803E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.690467E-01        0.400007E-01        0.238225E-02        0.976416E-03        0.207466E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.238225E-02        0.572389E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.694315E-01        0.000000E+00        0.123327E-03        0.123327E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170607        0.400000E+00        0.499164E+00        0.000000E+00        0.000000E+00        0.123828E+03        0.123828E+02        0.123828E+04        0.250000E+01        0.600000E+01        0.691880E-02        0.373055E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.694868E-01        0.400007E-01        0.238870E-02        0.980385E-03        0.207341E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.238870E-02        0.573939E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.698740E-01        0.000000E+00        0.123828E-03        0.123828E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170608        0.400000E+00        0.505235E+00        0.000000E+00        0.000000E+00        0.125697E+03        0.125697E+02        0.125697E+04        0.250000E+01        0.600000E+01        0.698825E-02        0.373987E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.711371E-01        0.400007E-01        0.241268E-02        0.995184E-03        0.206882E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.241268E-02        0.579700E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.715336E-01        0.000000E+00        0.125697E-03        0.125697E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170609        0.400000E+00        0.511045E+00        0.000000E+00        0.000000E+00        0.127487E+03        0.127487E+02        0.127487E+04        0.250000E+01        0.600000E+01        0.705443E-02        0.374870E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.727304E-01        0.400007E-01        0.243553E-02        0.100935E-02        0.206448E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.243553E-02        0.585190E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.731357E-01        0.000000E+00        0.127487E-03        0.127487E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170610        0.400000E+00        0.516754E+00        0.000000E+00        0.000000E+00        0.129246E+03        0.129246E+02        0.129246E+04        0.250000E+01        0.600000E+01        0.711917E-02        0.375727E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.743086E-01        0.400007E-01        0.245788E-02        0.102328E-02        0.206026E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.245788E-02        0.590561E-19        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.747227E-01        0.000000E+00        0.129246E-03        0.129246E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170611        0.400000E+00        0.238474E+01        0.218527E+01        0.132066E+01        0.125850E+03        0.125850E+02        0.125850E+04        0.250000E+01        0.600000E+01        0.699391E-02        0.374063E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.712725E-01        0.400007E-01        0.241463E-02        0.996392E-03        0.206845E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.241463E-02        0.513404E-15        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.716696E-01        0.000000E+00        0.125850E-03        0.125850E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170612        0.400000E+00        0.290194E+01        0.886907E+01        0.526750E+01        0.119622E+03        0.119622E+02        0.119622E+04        0.250000E+01        0.600000E+01        0.676121E-02        0.370912E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.658245E-01        0.400007E-01        0.233429E-02        0.947081E-03        0.208396E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.233429E-02        0.108703E-13        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.661914E-01        0.000000E+00        0.119622E-03        0.119622E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170613        0.400000E+00        0.342332E+01        0.139219E+02        0.833318E+01        0.122379E+03        0.122379E+02        0.122379E+04        0.250000E+01        0.600000E+01        0.686473E-02        0.372324E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.682174E-01        0.400007E-01        0.237003E-02        0.968914E-03        0.207701E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.237003E-02        0.111653E-12        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.685975E-01        0.000000E+00        0.122379E-03        0.122379E-03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.100000E+01
  20170614        0.400000E+00        0.377542E+01        0.171251E+02        0.103178E+02        0.124735E+03        0.124735E+02        0.124735E+04        0.250000E+01        0.600000E+01        0.695252E-02        0.373508E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.702853E-01        0.400007E-01        0.240034E-02        0.987561E-03        0.207118E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.240034E-02        0.485555E-12        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.706770E-01        0.000000E+00        0.124735E-03        0.124735E-03        0.000000E+00        0.000000E+00        0.398920E-03        0.000000E+00        0.100000E+01
  20170615        0.400000E+00        0.405749E+01        0.200064E+02        0.120605E+02        0.124937E+03        0.124937E+02        0.124937E+04        0.250000E+01        0.600000E+01        0.696003E-02        0.373609E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.704639E-01        0.400007E-01        0.240294E-02        0.989162E-03        0.207068E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.240294E-02        0.187188E-11        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.708566E-01        0.000000E+00        0.124937E-03        0.124937E-03        0.000000E+00        0.000000E+00        0.631474E-03        0.000000E+00        0.100000E+01
  20170616        0.400000E+00        0.426514E+01        0.220485E+02        0.133064E+02        0.125342E+03        0.125342E+02        0.125342E+04        0.250000E+01        0.600000E+01        0.697507E-02        0.373811E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.708222E-01        0.400007E-01        0.240813E-02        0.992370E-03        0.206969E+00        0.128370E+01        0.105475E-01        0.218490E-04        0.501060E-03        0.103794E-05        0.240813E-02        0.488013E-11        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.712169E-01        0.000000E+00        0.125342E-03        0.125342E-03        0.000000E+00        0.000000E+00        0.834158E-03        0.000000E+00        0.100000E+01
